trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode,location_type
38.28654099,-85.81964111,Helium Mobile,0,20240806-00000,2024-08-06T20:00:00.000Z,2024-08-06T18:00:00.000Z,2024-08-06T20:00:00.000Z,74:97:8E:01:96:89,,infra,,2,0,?,?,?,False,36,0,wpa2,US,IN,State / Elm,,,47150,Business
38.28644562,-85.81967163,Helium Mobile,0,20240806-00000,2024-08-06T20:00:00.000Z,2024-08-06T18:00:00.000Z,2024-08-06T20:00:00.000Z,74:97:8E:01:96:8A,,infra,,2,0,?,?,?,False,11,0,wpa2,US,IN,State / Elm,,,47150,Business
39.96101761,-75.2883606,Helium Mobile,5,20240509-00000,2024-05-08T22:00:00.000Z,2024-07-15T16:00:00.000Z,2024-07-15T19:00:00.000Z,74:97:8E:01:96:B9,,infra,,2,0,?,?,?,False,36,0,wpa2,US,PA,South Cedar Lane,,,19082,Residential
39.96046448,-75.28798676,Helium Mobile,5,20240509-00000,2024-05-08T22:00:00.000Z,2024-07-25T15:00:00.000Z,2024-07-26T02:00:00.000Z,74:97:8E:01:96:BA,,infra,,2,0,?,?,?,False,6,0,wpa2,US,PA,North Lansdowne Avenue,,815,19082,Business
47.45941162,-114.88241577,Helium Mobile,0,20240706-00000,2024-07-06T22:00:00.000Z,2024-07-06T18:00:00.000Z,2024-07-06T18:00:00.000Z,74:97:8E:01:97:21,,infra,,2,0,?,?,?,False,116,0,wpa2,US,MT,Railroad Avenue,,108,59859,Business
47.4553833,-114.87676239,Helium Mobile,0,20240706-00000,2024-07-06T22:00:00.000Z,2024-07-06T18:00:00.000Z,2024-07-06T18:00:00.000Z,74:97:8E:01:97:22,,infra,,2,0,?,?,?,False,6,0,wpa2,US,MT,Railroad Avenue,,,,Residential
45.18104935,-93.31839752,Helium Mobile,0,20240617-00000,2024-06-17T22:00:00.000Z,2024-06-17T16:00:00.000Z,2024-06-17T18:00:00.000Z,74:97:8E:01:97:AA,,infra,,2,0,?,?,?,False,6,0,wpa2,US,MN,Northdale Boulevard Northwest,,,55433,Business
41.13298416,-104.8147049,Helium Mobile,0,20240511-00000,2024-05-12T03:00:00.000Z,2024-05-11T20:00:00.000Z,2024-05-11T21:00:00.000Z,74:97:8E:01:97:C1,,infra,,2,0,?,?,?,False,132,0,wpa2,US,WY,West Lincolnway,Cheyenne,,82001-4525,Business
41.13328934,-104.81440735,Helium Mobile,3,20240511-00000,2024-05-12T03:00:00.000Z,2024-08-01T13:00:00.000Z,2024-08-01T14:00:00.000Z,74:97:8E:01:97:C2,,infra,,2,0,?,?,?,False,9,0,wpa2,US,WY,Capitol Avenue,Cheyenne,1600,82001,Business
40.24037552,-76.92815399,Helium Mobile,0,20240622-00000,2024-06-22T18:00:00.000Z,2024-06-22T12:00:00.000Z,2024-06-22T13:00:00.000Z,74:97:8E:01:97:E2,,infra,,2,0,?,?,?,False,6,0,wpa2,US,PA,Market Street,,,17011,Residential
41.13298416,-104.8147049,Helium Mobile,0,20240511-00000,2024-05-12T03:00:00.000Z,2024-05-11T20:00:00.000Z,2024-06-30T19:00:00.000Z,74:97:8E:01:98:01,,infra,,2,0,?,?,?,False,132,0,wpa2,US,WY,West Lincolnway,Cheyenne,,82001-4525,Business
41.1333847,-104.8142395,Helium Mobile,3,20240511-00000,2024-05-12T03:00:00.000Z,2024-08-01T13:00:00.000Z,2024-08-01T14:00:00.000Z,74:97:8E:01:98:02,,infra,,2,0,?,?,?,False,6,0,wpa2,US,WY,Central Avenue,Cheyenne,1601,82001,Business
33.01543045,-96.67191315,Helium Mobile,4,20240613-00000,2024-06-14T02:00:00.000Z,2024-08-07T17:00:00.000Z,2024-08-07T19:00:00.000Z,74:97:8E:01:98:12,,infra,,2,0,?,?,?,False,11,0,wpa2,US,TX,Ridgewood Drive,Plano,,75074,Residential
27.69462776,-97.36338043,Helium Mobile,2,20240618-00000,2024-06-19T03:00:00.000Z,2024-07-22T07:00:00.000Z,2024-07-23T04:00:00.000Z,74:97:8E:01:98:59,,infra,,2,0,?,?,?,False,132,0,wpa2,US,TX,Airline Road,Corpus Christi,,78414,Residential
27.69552803,-97.36323547,Helium Mobile,2,20240510-00000,2024-05-10T17:00:00.000Z,2024-07-22T07:00:00.000Z,2024-07-23T04:00:00.000Z,74:97:8E:01:98:5A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,TX,Airline Road,Corpus Christi,,78414,Residential
39.11548996,-94.59095764,Helium Mobile,0,20240812-00000,2024-08-12T15:00:00.000Z,2024-08-12T09:00:00.000Z,2024-08-12T12:00:00.000Z,74:97:8E:01:98:91,,infra,,2,0,?,?,?,False,132,0,wpa2,US,MO,US 169,Kansas City,,64105:64108,Business
39.11650085,-94.59085083,Helium Mobile,4,20240415-00000,2024-04-16T04:00:00.000Z,2024-08-12T09:00:00.000Z,2024-08-12T12:00:00.000Z,74:97:8E:01:98:92,,infra,,2,0,?,?,?,False,6,0,wpa2,US,MO,Northwest Harlem Road,Kansas City,,64105:64108,Residential
30.06585312,-99.17810059,Helium Mobile,1,20240715-00000,2024-06-22T22:00:00.000Z,2024-07-26T19:00:00.000Z,2024-07-27T01:00:00.000Z,74:97:8E:01:98:B9,,infra,,2,0,?,?,?,False,116,f4f5e8f5f4,wpa2,US,TX,Junction Highway,Kerrville,1660,78028,Business
30.0658741,-99.17816162,Helium Mobile,1,20240715-00000,2024-06-22T22:00:00.000Z,2024-07-26T19:00:00.000Z,2024-07-27T01:00:00.000Z,74:97:8E:01:98:BA,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4,wpa2,US,TX,Junction Highway,Kerrville,1660,78028,Business
42.32049942,-88.13998413,Helium Mobile,0,20240617-00000,2024-06-07T19:00:00.000Z,2024-06-17T15:00:00.000Z,2024-06-17T17:00:00.000Z,74:97:8E:01:98:D9,,infra,,2,0,?,?,?,False,52,0,wpa2,US,IL,West State Route 60,,,60084,Business
42.32056046,-88.14044952,Helium Mobile,0,20240617-00000,2024-06-07T19:00:00.000Z,2024-06-17T15:00:00.000Z,2024-06-17T17:00:00.000Z,74:97:8E:01:98:DA,,infra,,2,0,?,?,?,False,11,0,wpa2,US,IL,West State Route 60,,,60084,Business
40.84909439,-73.9405365,Helium Mobile,4,20240801-00000,2024-07-31T11:00:00.000Z,2024-08-07T05:00:00.000Z,2024-08-07T06:00:00.000Z,74:97:8E:01:99:01,,infra,,2,0,?,?,?,False,100,0,wpa2,US,NY,Trans-Manhattan Expressway,City of New York,,10033,Business
40.84972,-73.94313049,Helium Mobile,4,20240726-00000,2024-07-26T17:00:00.000Z,2024-08-09T05:00:00.000Z,2024-08-09T06:00:00.000Z,74:97:8E:01:99:02,,infra,,2,0,?,?,?,False,6,0,wpa2,US,NY,George Washington Bridge (upper level),City of New York,,10033,Business
33.14910889,-96.83470154,Helium Mobile,0,20240607-00000,2024-06-07T17:00:00.000Z,2024-06-07T11:00:00.000Z,2024-06-07T12:00:00.000Z,74:97:8E:01:99:09,,infra,,2,0,?,?,?,False,36,0,wpa2,US,TX,Page Street,Frisco,6100,75034,Business
33.14912415,-96.83456421,Helium Mobile,0,20240607-00000,2024-06-07T17:00:00.000Z,2024-06-07T11:00:00.000Z,2024-06-07T12:00:00.000Z,74:97:8E:01:99:0A,,infra,,2,0,?,?,?,False,1,0,wpa2,US,TX,Page Street,Frisco,6100,75034,Business
32.62638474,-116.96843719,Helium Mobile,0,20240710-00000,2024-07-11T00:00:00.000Z,2024-07-10T19:00:00.000Z,2024-07-10T20:00:00.000Z,74:97:8E:01:99:21,,infra,,2,0,?,?,?,False,36,0,wpa2,US,CA,Town Center Drive,Chula Vista,,91915,Residential
32.62620926,-116.96709442,Helium Mobile,1,20240710-00000,2024-07-11T00:00:00.000Z,2024-07-12T23:00:00.000Z,2024-07-12T23:00:00.000Z,74:97:8E:01:99:22,,infra,,2,0,?,?,?,False,6,0,wpa2,US,CA,Kestrel Falls Road,Chula Vista,,91915,Business
40.11626053,-88.24459076,Helium Mobile,7,20240327-00000,2024-03-28T03:00:00.000Z,2024-08-08T18:00:00.000Z,2024-08-08T20:00:00.000Z,74:97:8E:01:99:31,,infra,,2,0,?,?,?,False,36,0,wpa2,US,IL,West University Avenue,Champaign,100,61820,Business
40.11646652,-88.24441528,Helium Mobile,7,20240327-00000,2024-03-28T03:00:00.000Z,2024-08-08T18:00:00.000Z,2024-08-08T20:00:00.000Z,74:97:8E:01:99:32,,infra,,2,0,?,?,?,False,6,0,wpa2,US,IL,West University Avenue,Champaign,100,61820,Business
38.99177551,-94.59725189,Helium Mobile,0,20240722-00000,2024-07-20T17:00:00.000Z,2024-07-22T05:00:00.000Z,2024-07-23T01:00:00.000Z,74:97:8E:01:99:51,,infra,,2,0,?,?,?,False,132,0,wpa2,US,MO,Jefferson Street,Kansas City,,64114,Residential
38.9917717,-94.59724426,Helium Mobile,0,20240722-00000,2024-07-20T17:00:00.000Z,2024-07-22T05:00:00.000Z,2024-07-23T01:00:00.000Z,74:97:8E:01:99:52,,infra,,2,0,?,?,?,False,8,0,wpa2,US,MO,Jefferson Street,Kansas City,,64114,Residential
40.11800385,-88.24610138,Helium Mobile,7,20240416-00000,2024-04-16T22:00:00.000Z,2024-08-08T18:00:00.000Z,2024-08-08T20:00:00.000Z,74:97:8E:01:99:61,,infra,,2,0,?,?,?,False,132,0,wpa2,US,IL,West Church Street,Champaign,,61821,Business
40.11778641,-88.24575043,Helium Mobile,7,20240416-00000,2024-04-16T22:00:00.000Z,2024-08-08T18:00:00.000Z,2024-08-08T20:00:00.000Z,74:97:8E:01:99:62,,infra,,2,0,?,?,?,False,6,0,wpa2,US,IL,West Park Avenue,Champaign,,61820,Business
26.05424118,-80.14282227,Helium Mobile,6,20240424-00000,2024-04-24T22:00:00.000Z,2024-06-03T17:00:00.000Z,2024-06-03T18:00:00.000Z,74:97:8E:01:99:79,,infra,,2,0,?,?,?,False,132,0,wpa2,US,FL,Northeast 1st Street,,,33004,Residential
26.05400085,-80.14235687,Helium Mobile,4,20240424-00000,2024-04-25T00:00:00.000Z,2024-05-24T21:00:00.000Z,2024-05-24T22:00:00.000Z,74:97:8E:01:99:7A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,FL,Northeast 1st Street,,,33004,Residential
40.55989456,-85.68441772,Helium Mobile,5,20240403-00000,2024-04-03T23:00:00.000Z,2024-06-17T10:00:00.000Z,2024-06-17T11:00:00.000Z,74:97:8E:01:99:E9,,infra,,2,0,?,?,?,False,116,0,wpa2,US,IN,West 2nd Street,,,46952,Residential
40.55978012,-85.68493652,Helium Mobile,5,20240402-00000,2024-04-02T10:00:00.000Z,2024-06-17T10:00:00.000Z,2024-06-17T11:00:00.000Z,74:97:8E:01:99:EA,,infra,,2,0,?,?,?,False,6,0,wpa2,US,IN,West 2nd Street,,,46952,Residential
40.72370911,-74.03382111,Helium Mobile,5,20240325-00000,2024-03-25T11:00:00.000Z,2024-08-12T04:00:00.000Z,2024-08-12T04:00:00.000Z,74:97:8E:01:9A:11,,infra,,2,0,?,?,?,False,52,0,wpa2,US,NJ,Hoboken Newport Walkway,Jersey City,,07311,Business
40.72079468,-74.02871704,Helium Mobile,7,20240415-00000,2024-04-15T11:00:00.000Z,2024-08-05T05:00:00.000Z,2024-08-05T08:00:00.000Z,74:97:8E:01:9A:12,,infra,,2,0,?,?,?,False,6,0,wpa2,US,NJ,Harborside Place,Jersey City,,07311,Business
26.70465279,-81.74671173,Helium Mobile,0,20240714-00000,2024-07-09T18:00:00.000Z,2024-07-14T12:00:00.000Z,2024-07-14T13:00:00.000Z,74:97:8E:01:9A:2A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,FL,Palm Beach Boulevard,Fort Myers,12928,33905,Business
41.32372665,-105.61529541,Helium Mobile,0,20240630-00000,2024-06-30T21:00:00.000Z,2024-06-30T19:00:00.000Z,2024-06-30T19:00:00.000Z,74:97:8E:01:9A:89,,infra,,2,0,?,?,?,False,149,0,wpa2,US,WY,I 80,Laramie,,82070,Business
41.32317734,-105.61534119,Helium Mobile,2,20240619-00000,2024-06-16T16:00:00.000Z,2024-07-15T14:00:00.000Z,2024-07-15T17:00:00.000Z,74:97:8E:01:9A:8A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,WY,I 80,Laramie,,82070,Business
39.43409348,-119.72948456,Helium Mobile,1,20240425-00000,2024-04-26T00:00:00.000Z,2024-07-17T19:00:00.000Z,2024-07-17T20:00:00.000Z,74:97:8E:01:9A:E1,,infra,,2,0,?,?,?,False,132,0,wpa2,US,NV,Veterans Parkway,Reno,,89521,Business
39.43441391,-119.72906494,Helium Mobile,0,20240425-00000,2024-04-26T00:00:00.000Z,2024-04-25T23:00:00.000Z,2024-04-25T23:00:00.000Z,74:97:8E:01:9A:E2,,infra,,2,0,?,?,?,False,6,0,wpa2,US,NV,Veterans Parkway,Reno,,89521,Business
39.68348694,-85.97462463,Helium Mobile,2,20240526-00000,2024-05-27T00:00:00.000Z,2024-08-07T16:00:00.000Z,2024-08-07T18:00:00.000Z,74:97:8E:01:9A:FA,,infra,,2,0,?,?,?,False,6,0,wpa2,US,IN,I 74;US 421,Indianapolis,,46259,Business
40.67500687,-74.19903564,Helium Mobile,2,20240414-00000,2024-04-14T14:00:00.000Z,2024-08-03T23:00:00.000Z,2024-08-04T09:00:00.000Z,74:97:8E:01:9B:21,,infra,,2,0,?,?,?,False,52,0,wpa2,US,NJ,Spring Street,Elizabeth,623,07201,Business
40.67557526,-74.19409943,Helium Mobile,7,20240402-00000,2024-04-02T22:00:00.000Z,2024-08-03T23:00:00.000Z,2024-08-04T09:00:00.000Z,74:97:8E:01:9B:22,,infra,,2,0,?,?,?,False,6,0,wpa2,US,NJ,North Avenue,Elizabeth,,07201,Residential
39.09712601,-84.51446533,Helium Mobile,3,20240503-00000,2024-05-03T20:00:00.000Z,2024-05-18T21:00:00.000Z,2024-05-19T02:00:00.000Z,74:97:8E:01:9B:3A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,OH,West Pete Rose Way,Cincinnati,,45203,Business
40.71722794,-104.99394989,Helium Mobile,2,20240612-00000,2024-06-12T04:00:00.000Z,2024-06-16T08:00:00.000Z,2024-06-16T15:00:00.000Z,74:97:8E:01:9B:59,,infra,,2,0,?,?,?,False,100,0,wpa2,US,CO,I 25,,,80549,Business
40.71628952,-104.99402618,Helium Mobile,7,20240528-00000,2024-05-28T18:00:00.000Z,2024-08-01T13:00:00.000Z,2024-08-01T14:00:00.000Z,74:97:8E:01:9B:5A,,infra,,2,0,?,?,?,False,11,0,wpa2,US,CO,I 25,,,80549,Business
39.05403519,-94.5909729,Helium Mobile,1,20240624-00000,2024-06-24T13:00:00.000Z,2024-08-12T07:00:00.000Z,2024-08-12T09:00:00.000Z,74:97:8E:01:9B:79,,infra,,2,0,?,?,?,False,132,0,wpa2,US,MO,Broadway Boulevard,Kansas City,4030,64111,Business
39.05392075,-94.59090424,Helium Mobile,1,20240624-00000,2024-06-24T13:00:00.000Z,2024-08-12T07:00:00.000Z,2024-08-12T09:00:00.000Z,74:97:8E:01:9B:7A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,MO,Broadway Boulevard,Kansas City,4040,64111,Residential
40.40755081,-104.95790863,Helium Mobile,1,20240412-00000,2024-04-12T22:00:00.000Z,2024-04-18T19:00:00.000Z,2024-04-18T22:00:00.000Z,74:97:8E:01:9B:91,,infra,,2,0,?,?,?,False,100,0,wpa2,US,CO,United States Highway 34,,,80534-6438,Business
40.40744019,-104.9616394,Helium Mobile,4,20240330-00000,2024-03-30T15:00:00.000Z,2024-04-18T20:00:00.000Z,2024-04-18T22:00:00.000Z,74:97:8E:01:9B:92,,infra,,2,0,?,?,?,False,1,0,wpa2,US,CO,United States Highway 34,,,80534-6438,Business
39.05451584,-94.5909729,Helium Mobile,1,20240624-00000,2024-06-24T13:00:00.000Z,2024-08-12T07:00:00.000Z,2024-08-12T09:00:00.000Z,74:97:8E:01:9B:A1,,infra,,2,0,?,?,?,False,132,0,wpa2,US,MO,Broadway Boulevard,Kansas City,3957-3959,64111,Residential
39.05416489,-94.59086609,Helium Mobile,1,20240624-00000,2024-06-24T13:00:00.000Z,2024-08-12T07:00:00.000Z,2024-08-12T09:00:00.000Z,74:97:8E:01:9B:A2,,infra,,2,0,?,?,?,False,6,0,wpa2,US,MO,Broadway Boulevard,Kansas City,3957-3959,64111,Residential
45.16067886,-93.2190094,Helium Mobile,0,20240505-00000,2024-04-27T22:00:00.000Z,2024-05-05T08:00:00.000Z,2024-05-05T08:00:00.000Z,74:97:8E:01:9B:E1,,infra,,2,0,?,?,?,False,132,0,wpa2,US,MN,Radisson Road Northeast,Blaine,,55304,Business
45.16068268,-93.21902466,Helium Mobile,0,20240505-00000,2024-04-27T22:00:00.000Z,2024-05-05T08:00:00.000Z,2024-05-05T08:00:00.000Z,74:97:8E:01:9B:E2,,infra,,2,0,?,?,?,False,11,0,wpa2,US,MN,Radisson Road Northeast,Blaine,,55304,Business
42.25499725,-83.73321533,Helium Mobile,2,20240618-00000,2024-06-16T22:00:00.000Z,2024-06-19T13:00:00.000Z,2024-06-19T13:00:00.000Z,74:97:8E:01:9B:E9,,infra,,2,0,?,?,?,False,149,0,wpa2,US,MI,Rosewood Street,Ann Arbor,1130,48104,Business
42.2550354,-83.73324585,Helium Mobile,2,20240618-00000,2024-06-16T22:00:00.000Z,2024-06-19T13:00:00.000Z,2024-06-19T13:00:00.000Z,74:97:8E:01:9B:EA,,infra,,2,0,?,?,?,False,11,0,wpa2,US,MI,Rosewood Street,Ann Arbor,1130,48104,Business
41.13275528,-104.79491425,Helium Mobile,0,20240811-00000,2024-08-11T19:00:00.000Z,2024-08-11T12:00:00.000Z,2024-08-11T13:00:00.000Z,74:97:8E:01:9C:09,,infra,,2,0,?,?,?,False,116,0,wpa2,US,WY,South Link Greenway,Cheyenne,,82001,Residential
41.13298416,-104.8147049,Helium Mobile,0,20240511-00000,2024-05-12T03:00:00.000Z,2024-05-11T20:00:00.000Z,2024-06-30T19:00:00.000Z,74:97:8E:01:9C:31,,infra,,2,0,?,?,?,False,132,0,wpa2,US,WY,West Lincolnway,Cheyenne,,82001-4525,Business
41.1182251,-104.81100464,Helium Mobile,2,20240630-00000,2024-06-30T20:00:00.000Z,2024-07-16T06:00:00.000Z,2024-08-01T13:00:00.000Z,74:97:8E:01:9C:32,,infra,,2,0,?,?,?,False,6,0,wpa2,US,WY,Purple Heart Trail,Cheyenne,,82007,Business
35.56798935,-97.69631195,Helium Mobile,0,20240311-00000,2024-03-11T19:00:00.000Z,2024-03-11T12:00:00.000Z,2024-03-11T12:00:00.000Z,74:97:8E:01:9C:49,,infra,,2,0,?,?,?,False,149,0,wpa2,US,OK,Goodman Street,Oklahoma City,,73123,Residential
35.56787872,-97.69709778,Helium Mobile,0,20240311-00000,2024-03-11T19:00:00.000Z,2024-03-11T12:00:00.000Z,2024-03-11T12:00:00.000Z,74:97:8E:01:9C:4A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,OK,Goodman Street,Oklahoma City,,73123,Residential
40.64945221,-74.34339142,Helium Mobile,0,20240508-00000,2024-05-08T18:00:00.000Z,2024-05-08T15:00:00.000Z,2024-05-08T17:00:00.000Z,74:97:8E:01:9C:99,,infra,,2,0,?,?,?,False,52,0,wpa2,US,NJ,Central Avenue,,,07090,Residential
40.64925385,-74.34329224,Helium Mobile,3,20240528-00000,2024-05-28T11:00:00.000Z,2024-07-07T19:00:00.000Z,2024-07-07T20:00:00.000Z,74:97:8E:01:9C:9A,,infra,,2,0,?,?,?,False,11,0,wpa2,US,NJ,Central Avenue,,,07090,Residential
41.30814362,-105.5530777,Helium Mobile,1,20240714-00000,2024-07-13T22:00:00.000Z,2024-07-14T14:00:00.000Z,2024-07-14T15:00:00.000Z,74:97:8E:01:9C:B1,,infra,,2,0,?,?,?,False,100,0,wpa2,US,WY,East Grand Avenue,Laramie,3322,82071,Business
41.30853271,-105.55445099,Helium Mobile,1,20240714-00000,2024-07-13T22:00:00.000Z,2024-07-14T14:00:00.000Z,2024-07-14T15:00:00.000Z,74:97:8E:01:9C:B2,,infra,,2,0,?,?,?,False,1,0,wpa2,US,WY,East Grand Avenue,Laramie,,82071,Business
41.30884552,-105.55583954,Helium Mobile,1,20240714-00000,2024-07-13T22:00:00.000Z,2024-07-14T14:00:00.000Z,2024-07-14T15:00:00.000Z,74:97:8E:01:9C:D1,,infra,,2,0,?,?,?,False,116,0,wpa2,US,WY,East Grand Avenue,Laramie,,82071,Business
41.30882645,-105.55571747,Helium Mobile,1,20240714-00000,2024-07-13T22:00:00.000Z,2024-07-14T14:00:00.000Z,2024-07-14T15:00:00.000Z,74:97:8E:01:9C:D2,,infra,,2,0,?,?,?,False,1,0,wpa2,US,WY,East Grand Avenue,Laramie,,82071,Business
32.89465332,-117.16779327,Helium Mobile,0,20240716-00000,2024-07-16T23:00:00.000Z,2024-07-16T19:00:00.000Z,2024-07-16T19:00:00.000Z,74:97:8E:01:9C:F9,,infra,,2,0,?,?,?,False,36,0,wpa2,US,CA,Summers Ridge Road,San Diego,,92121-4311,Residential
34.7286377,-86.58990479,Helium Mobile,0,20240510-00000,2024-05-09T19:00:00.000Z,2024-05-10T09:00:00.000Z,2024-05-10T10:00:00.000Z,74:97:8E:01:9D:21,,infra,,2,0,?,?,?,False,132,0,wpa2,US,AL,Monroe Street Southwest,Huntsville,700,35804,Residential
34.72863007,-86.59018707,Helium Mobile,0,20240510-00000,2024-05-09T19:00:00.000Z,2024-05-10T09:00:00.000Z,2024-05-10T10:00:00.000Z,74:97:8E:01:9D:22,,infra,,2,0,?,?,?,False,9,0,wpa2,US,AL,Heart of Huntsville Drive Southwest,Huntsville,,35810:35816,Business
39.14276886,-84.447258,Helium Mobile,0,20240413-00000,2024-04-13T19:00:00.000Z,2024-04-13T16:00:00.000Z,2024-04-13T21:00:00.000Z,74:97:8E:01:9D:42,,infra,,2,0,?,?,?,False,11,0,wpa2,US,OH,Madison Road,Cincinnati,,45208-2017,Business
41.32376099,-105.61537933,Helium Mobile,0,20240518-00000,2024-05-18T18:00:00.000Z,2024-05-18T12:00:00.000Z,2024-05-18T13:00:00.000Z,74:97:8E:01:9D:5A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,WY,I 80,Laramie,,82070,Business
26.20819283,-80.28456116,Helium Mobile,0,20240523-00000,2024-05-24T04:00:00.000Z,2024-05-23T21:00:00.000Z,2024-05-23T21:00:00.000Z,74:97:8E:01:9D:79,,infra,,2,0,?,?,?,False,149,0,wpa2,US,FL,West McNab Road,,,33321,Business
26.20767784,-80.28448486,Helium Mobile,6,20240324-00000,2024-03-24T17:00:00.000Z,2024-08-01T04:00:00.000Z,2024-08-01T04:00:00.000Z,74:97:8E:01:9D:7A,,infra,,2,0,?,?,?,False,1,0,wpa2,US,FL,Nob Hill Road,,,33321,Business
32.89707184,-96.47014618,Helium Mobile,0,20240615-00000,2024-06-15T13:00:00.000Z,2024-06-15T10:00:00.000Z,2024-06-15T17:00:00.000Z,74:97:8E:01:9D:81,,infra,,2,0,?,?,?,False,132,0,wpa2,US,TX,I 30;US 67,Rockwall,,75032,Business
32.89707184,-96.47028351,Helium Mobile,7,20240615-00000,2024-06-15T18:00:00.000Z,2024-08-10T10:00:00.000Z,2024-08-10T10:00:00.000Z,74:97:8E:01:9D:82,,infra,,2,0,?,?,?,False,6,0,wpa2,US,TX,I 30;US 67,Rockwall,,75032,Business
39.14243698,-84.44780731,Helium Mobile,0,20240413-00000,2024-04-13T19:00:00.000Z,2024-04-13T16:00:00.000Z,2024-04-13T21:00:00.000Z,74:97:8E:01:9D:8A,,infra,,2,0,?,?,?,False,11,0,wpa2,US,OH,Madison Road,Cincinnati,2584,45208-2017,Residential
39.53621674,-119.76852417,Helium Mobile,2,20240701-00000,2024-07-01T21:00:00.000Z,2024-08-06T21:00:00.000Z,2024-08-06T21:00:00.000Z,74:97:8E:01:9D:C9,,infra,,2,0,?,?,?,False,116,0,wpa2,US,NV,C Street,,,89431,Business
39.53619385,-119.76847839,Helium Mobile,3,20240701-00000,2024-07-01T21:00:00.000Z,2024-08-06T21:00:00.000Z,2024-08-06T21:00:00.000Z,74:97:8E:01:9D:CA,,infra,,2,0,?,?,?,False,6,0,wpa2,US,NV,C Street,,,89431,Business
30.23680115,-97.74907684,Helium Mobile,5,20240410-00000,2024-04-10T21:00:00.000Z,2024-08-11T22:00:00.000Z,2024-08-11T23:00:00.000Z,74:97:8E:01:9D:F1,,infra,,2,0,?,?,?,False,116,0,wpa2,US,TX,East Oltorf Street,Austin,628,78704-5639,Business
30.23677826,-97.74900818,Helium Mobile,5,20240410-00000,2024-04-10T21:00:00.000Z,2024-08-11T22:00:00.000Z,2024-08-11T23:00:00.000Z,74:97:8E:01:9D:F2,,infra,,2,0,?,?,?,False,1,0,wpa2,US,TX,East Oltorf Street,Austin,628,78704-5639,Business
36.12504196,-115.22475433,Helium Mobile,3,20240705-00000,2024-07-05T14:00:00.000Z,2024-07-25T21:00:00.000Z,2024-07-26T08:00:00.000Z,74:97:8E:01:9E:19,,infra,,2,0,?,?,?,False,100,0,wpa2,US,NV,South Jones Boulevard,,,89139,Residential
36.12503052,-115.22480011,Helium Mobile,3,20240705-00000,2024-06-27T16:00:00.000Z,2024-07-25T21:00:00.000Z,2024-07-26T08:00:00.000Z,74:97:8E:01:9E:1A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,NV,South Jones Boulevard,,,89139,Residential
36.15922928,-115.23399353,Helium Mobile,6,20240626-00000,2024-06-27T06:00:00.000Z,2024-08-06T14:00:00.000Z,2024-08-06T14:00:00.000Z,74:97:8E:01:9E:29,,infra,,2,0,?,?,?,False,36,0,wpa2,US,NV,West Charleston Boulevard,Las Vegas,6350,89146,Business
36.15921402,-115.23390961,Helium Mobile,7,20240626-00000,2024-06-27T06:00:00.000Z,2024-08-11T14:00:00.000Z,2024-08-11T15:00:00.000Z,74:97:8E:01:9E:2A,,????,,2,0,?,?,?,False,6,0,wpa2,US,NV,West Charleston Boulevard,Las Vegas,6350,89146,Business
36.15896988,-115.17175293,Helium Mobile,4,20240716-00000,2024-07-16T13:00:00.000Z,2024-07-31T18:00:00.000Z,2024-07-31T19:00:00.000Z,74:97:8E:01:9E:69,,infra,,2,0,?,?,?,False,132,0,wpa2,US,NV,West Charleston Boulevard,Las Vegas,,89102-2333,Business
36.15909958,-115.17211151,Helium Mobile,7,20240708-00000,2024-07-05T22:00:00.000Z,2024-08-06T13:00:00.000Z,2024-08-06T14:00:00.000Z,74:97:8E:01:9E:6A,,infra,,2,0,?,?,?,False,6,0,wpa2,US,NV,West Charleston Boulevard,Las Vegas,,89102-2333,Business
36.06984329,-115.22379303,Helium Mobile,5,20240619-00000,2024-06-19T19:00:00.000Z,2024-08-11T17:00:00.000Z,2024-08-11T19:00:00.000Z,74:97:8E:01:9E:81,,infra,,2,0,?,?,?,False,132,0,wpa2,US,NV,South Jones Boulevard,,,89118,Residential
36.06941223,-115.22358704,Helium Mobile,7,20240619-00000,2024-06-19T19:00:00.000Z,2024-08-11T17:00:00.000Z,2024-08-11T19:00:00.000Z,74:97:8E:01:9E:82,,infra,,2,0,?,?,?,False,8,0,wpa2,US,NV,South Jones Boulevard,,,89118,Residential
36.18822098,-115.20560455,Helium Mobile,3,20240620-00000,2024-06-20T15:00:00.000Z,2024-08-01T12:00:00.000Z,2024-08-01T12:00:00.000Z,74:97:8E:01:9E:91,,infra,,2,0,?,?,?,False,132,0,wpa2,US,NV,Vegas Drive,Las Vegas,,89107,Residential
